"circ";"coll";"comune";"elettoritot";"elettorimaschi";"NUMVOTANTITOTALI";"NUMVOTANTIMASCHI";"VOTIVALIDI";"SKBIANCHE"
"PIEMONTE 1";"Giaveno";"CHIUSA DI SAN MICHELE";1345,00;667,00;1159,00;583,00;1080,00;28,00
"PIEMONTE 1";"Giaveno";"CLAVIERE";159,00;88,00;123,00;68,00;120,00;3,00
"PIEMONTE 1";"Giaveno";"COAZZE";2451,00;1212,00;2008,00;1015,00;1883,00;54,00
"PIEMONTE 1";"Giaveno";"CONDOVE";3798,00;1842,00;3136,00;1563,00;2924,00;93,00
"PIEMONTE 1";"Giaveno";"EXILLES";252,00;119,00;189,00;96,00;175,00;6,00
"PIEMONTE 1";"Giaveno";"GIAGLIONE";591,00;296,00;478,00;248,00;434,00;28,00
"PIEMONTE 1";"Giaveno";"GIAVENO";12296,00;5841,00;10389,00;5011,00;9874,00;181,00
"PIEMONTE 1";"Giaveno";"GRAVERE";616,00;326,00;539,00;291,00;483,00;30,00
"PIEMONTE 1";"Giaveno";"MATTIE";620,00;304,00;462,00;237,00;399,00;26,00
"PIEMONTE 1";"Giaveno";"MEANA DI SUSA";792,00;389,00;632,00;323,00;582,00;21,00
"PIEMONTE 1";"Giaveno";"MOMPANTERO";557,00;277,00;494,00;252,00;428,00;42,00
"PIEMONTE 1";"Giaveno";"MONCENISIO";44,00;19,00;44,00;20,00;43,00;1,00
"PIEMONTE 1";"Giaveno";"NOVALESA";457,00;222,00;387,00;194,00;354,00;10,00
"PIEMONTE 1";"Giaveno";"OULX";2349,00;1171,00;1891,00;977,00;1787,00;40,00
"PIEMONTE 1";"Giaveno";"REANO";1248,00;599,00;1081,00;533,00;1009,00;26,00
"PIEMONTE 1";"Giaveno";"ROSTA";3143,00;1565,00;2767,00;1397,00;2660,00;56,00
"PIEMONTE 1";"Giaveno";"RUBIANA";1702,00;850,00;1406,00;721,00;1287,00;51,00
"PIEMONTE 1";"Giaveno";"SALBERTRAND";379,00;205,00;294,00;169,00;271,00;6,00
"PIEMONTE 1";"Giaveno";"SAN DIDERO";357,00;178,00;289,00;147,00;259,00;6,00
"PIEMONTE 1";"Giaveno";"SANGANO";3195,00;1557,00;2843,00;1393,00;2729,00;40,00
"PIEMONTE 1";"Giaveno";"SAN GIORIO DI SUSA";808,00;392,00;676,00;344,00;620,00;37,00
"PIEMONTE 1";"Giaveno";"SANT'AMBROGIO DI TORINO";3488,00;1716,00;2989,00;1497,00;2770,00;87,00
"PIEMONTE 1";"Giaveno";"SANT'ANTONINO DI SUSA";3351,00;1608,00;2821,00;1378,00;2647,00;70,00
"PIEMONTE 1";"Giaveno";"SAUZE DI CESANA";181,00;103,00;139,00;79,00;135,00;1,00
"PIEMONTE 1";"Giaveno";"SAUZE D'OULX";861,00;444,00;663,00;353,00;628,00;14,00
"PIEMONTE 1";"Giaveno";"SESTRIERE";710,00;374,00;589,00;307,00;537,00;19,00
"PIEMONTE 1";"Giaveno";"SUSA";5692,00;2669,00;4587,00;2211,00;4253,00;134,00
"PIEMONTE 1";"Giaveno";"TRANA";2825,00;1381,00;2372,00;1181,00;2260,00;39,00
"PIEMONTE 1";"Giaveno";"VAIE";1109,00;556,00;947,00;479,00;870,00;27,00
"PIEMONTE 1";"Giaveno";"VALGIOIE";618,00;317,00;514,00;263,00;492,00;9,00
"PIEMONTE 1";"Giaveno";"VENAUS";835,00;400,00;686,00;345,00;626,00;24,00
"PIEMONTE 1";"Giaveno";"VILLARBASSE";2433,00;1211,00;2165,00;1089,00;2060,00;60,00
"PIEMONTE 1";"Giaveno";"VILLAR DORA";2196,00;1075,00;1872,00;931,00;1754,00;54,00
"PIEMONTE 1";"Giaveno";"VILLAR FOCCHIARDO";1785,00;885,00;1478,00;757,00;1350,00;56,00
"PIEMONTE 1";"Pinerolo";"ANGROGNA";757,00;384,00;482,00;251,00;432,00;28,00
"PIEMONTE 1";"Pinerolo";"BIBIANA";2445,00;1191,00;2053,00;1018,00;1860,00;79,00
"PIEMONTE 1";"Pinerolo";"BOBBIO PELLICE";656,00;331,00;409,00;215,00;371,00;17,00
"PIEMONTE 1";"Pinerolo";"BRICHERASIO";3487,00;1718,00;2917,00;1460,00;2662,00;100,00
"PIEMONTE 1";"Pinerolo";"BURIASCO";1087,00;537,00;938,00;479,00;846,00;43,00
"PIEMONTE 1";"Pinerolo";"CAMPIGLIONE-FENILE";1081,00;538,00;949,00;475,00;874,00;32,00
"PIEMONTE 1";"Pinerolo";"CANTALUPA";1751,00;859,00;1550,00;773,00;1417,00;69,00
"PIEMONTE 1";"Pinerolo";"CAVOUR";4650,00;2321,00;3820,00;1940,00;3486,00;158,00
"PIEMONTE 1";"Pinerolo";"CUMIANA";5768,00;2821,00;5059,00;2521,00;4632,00;208,00
"PIEMONTE 1";"Pinerolo";"FENESTRELLE";567,00;296,00;467,00;243,00;422,00;20,00
"PIEMONTE 1";"Pinerolo";"FROSSASCO";2342,00;1144,00;1958,00;978,00;1809,00;73,00
"PIEMONTE 1";"Pinerolo";"GARZIGLIANA";449,00;231,00;381,00;202,00;342,00;24,00
"PIEMONTE 1";"Pinerolo";"INVERSO PINASCA";583,00;279,00;490,00;238,00;442,00;24,00
"PIEMONTE 1";"Pinerolo";"LUSERNA SAN GIOVANNI";6986,00;3231,00;5574,00;2670,00;5064,00;203,00
"PIEMONTE 1";"Pinerolo";"LUSERNETTA";449,00;232,00;354,00;184,00;323,00;15,00
"PIEMONTE 1";"Pinerolo";"MACELLO";960,00;471,00;834,00;412,00;754,00;34,00
"PIEMONTE 1";"Pinerolo";"MASSELLO";73,00;41,00;55,00;34,00;46,00;6,00
"PIEMONTE 1";"Pinerolo";"OSASCO";792,00;392,00;672,00;337,00;618,00;20,00
"PIEMONTE 1";"Pinerolo";"PEROSA ARGENTINA";3308,00;1532,00;2700,00;1282,00;2478,00;94,00
"PIEMONTE 1";"Pinerolo";"PERRERO";762,00;388,00;557,00;302,00;498,00;26,00
"PIEMONTE 1";"Pinerolo";"PINASCA";2585,00;1250,00;2114,00;1050,00;1924,00;86,00
"PIEMONTE 1";"Pinerolo";"PINEROLO";29896,00;14031,00;24858,00;11932,00;22767,00;1038,00
"PIEMONTE 1";"Pinerolo";"PIOSSASCO";13594,00;6693,00;11800,00;5875,00;11123,00;244,00
"PIEMONTE 1";"Pinerolo";"PISCINA";2530,00;1231,00;2179,00;1085,00;1987,00;78,00
"PIEMONTE 1";"Pinerolo";"POMARETTO";961,00;447,00;815,00;391,00;759,00;28,00
"PIEMONTE 1";"Pinerolo";"PORTE";817,00;386,00;685,00;327,00;632,00;21,00
"PIEMONTE 1";"Pinerolo";"PRAGELATO";395,00;211,00;328,00;182,00;299,00;12,00
"PIEMONTE 1";"Pinerolo";"PRALI";282,00;140,00;212,00;112,00;207,00;3,00
"PIEMONTE 1";"Pinerolo";"PRAMOLLO";262,00;137,00;194,00;104,00;173,00;8,00
"PIEMONTE 1";"Pinerolo";"PRAROSTINO";1063,00;533,00;780,00;409,00;724,00;23,00
"PIEMONTE 1";"Pinerolo";"ROLETTO";1653,00;819,00;1454,00;727,00;1362,00;43,00
"PIEMONTE 1";"Pinerolo";"RORA'";261,00;138,00;179,00;94,00;156,00;12,00
"PIEMONTE 1";"Pinerolo";"ROURE";887,00;434,00;749,00;386,00;661,00;38,00
"PIEMONTE 1";"Pinerolo";"SALZA DI PINEROLO";82,00;37,00;59,00;34,00;50,00;6,00
"PIEMONTE 1";"Pinerolo";"SAN GERMANO CHISONE";1551,00;742,00;1235,00;598,00;1109,00;43,00
"PIEMONTE 1";"Pinerolo";"SAN PIETRO VAL LEMINA";1258,00;621,00;1058,00;530,00;995,00;34,00
"PIEMONTE 1";"Pinerolo";"SAN SECONDO DI PINEROLO";2985,00;1443,00;2452,00;1214,00;2282,00;68,00
"PIEMONTE 1";"Pinerolo";"TORRE PELLICE";4104,00;1846,00;3184,00;1474,00;2978,00;79,00
"PIEMONTE 1";"Pinerolo";"USSEAUX";193,00;111,00;134,00;83,00;122,00;2,00
"PIEMONTE 1";"Pinerolo";"VILLAFRANCA PIEMONTE";4223,00;2069,00;3368,00;1697,00;3085,00;146,00
"PIEMONTE 1";"Pinerolo";"VILLAR PELLICE";1237,00;625,00;825,00;433,00;742,00;29,00
"PIEMONTE 1";"Pinerolo";"VILLAR PEROSA";3653,00;1791,00;3063,00;1539,00;2815,00;96,00
"PIEMONTE 2";"Alba";"ALBA";25071,00;11861,00;21463,00;10267,00;20179,00;547,00
"PIEMONTE 2";"Alba";"ALBARETTO DELLA TORRE";206,00;112,00;193,00;107,00;184,00;4,00
"PIEMONTE 2";"Alba";"ARGUELLO";161,00;88,00;145,00;82,00;131,00;2,00
"PIEMONTE 2";"Alba";"BALDISSERO D'ALBA";907,00;464,00;757,00;390,00;702,00;29,00
"PIEMONTE 2";"Alba";"BARBARESCO";543,00;271,00;489,00;251,00;426,00;45,00
"PIEMONTE 2";"Alba";"BAROLO";587,00;285,00;507,00;248,00;476,00;21,00
"PIEMONTE 2";"Alba";"BENEVELLO";380,00;192,00;332,00;171,00;307,00;19,00
"PIEMONTE 2";"Alba";"BORGOMALE";315,00;163,00;261,00;140,00;230,00;18,00
"PIEMONTE 2";"Alba";"BOSSOLASCO";598,00;296,00;484,00;241,00;427,00;33,00
"PIEMONTE 2";"Alba";"BRA";22902,00;10989,00;19360,00;9469,00;18193,00;446,00
"PIEMONTE 2";"Alba";"CANALE";4203,00;2049,00;3630,00;1783,00;3402,00;122,00
"PIEMONTE 2";"Alba";"CASTAGNITO";1376,00;683,00;1216,00;615,00;1146,00;40,00
"PIEMONTE 2";"Alba";"CASTIGLIONE FALLETTO";522,00;251,00;464,00;231,00;441,00;13,00
"PIEMONTE 2";"Alba";"CERESOLE ALBA";1696,00;859,00;1470,00;759,00;1354,00;60,00
"PIEMONTE 2";"Alba";"CERRETO DELLE LANGHE";347,00;176,00;284,00;144,00;236,00;25,00
"PIEMONTE 2";"Alba";"CERVERE";1481,00;753,00;1328,00;691,00;1225,00;48,00
"PIEMONTE 2";"Alba";"CHERASCO";5827,00;2915,00;5008,00;2547,00;4654,00;162,00
"PIEMONTE 2";"Alba";"CISSONE";89,00;55,00;74,00;47,00;60,00;8,00
"PIEMONTE 2";"Alba";"CORNELIANO D'ALBA";1576,00;776,00;1340,00;687,00;1239,00;43,00
"PIEMONTE 2";"Alba";"CRAVANZANA";376,00;179,00;295,00;147,00;277,00;10,00
"PIEMONTE 2";"Alba";"DIANO D'ALBA";2524,00;1270,00;2214,00;1140,00;2066,00;80,00
"PIEMONTE 2";"Alba";"GRINZANE CAVOUR";1512,00;756,00;1366,00;684,00;1249,00;73,00
"PIEMONTE 2";"Alba";"GUARENE";2395,00;1201,00;2104,00;1067,00;2008,00;53,00
"PIEMONTE 2";"Alba";"LA MORRA";2191,00;1059,00;1849,00;905,00;1714,00;69,00
"PIEMONTE 2";"Alba";"LEQUIO BERRIA";470,00;244,00;404,00;222,00;357,00;28,00
"PIEMONTE 2";"Alba";"MAGLIANO ALFIERI";1403,00;676,00;1202,00;596,00;1124,00;38,00
"PIEMONTE 2";"Alba";"MONFORTE D'ALBA";1689,00;843,00;1387,00;707,00;1277,00;58,00
"PIEMONTE 2";"Alba";"MONTA'";3596,00;1751,00;3140,00;1566,00;2876,00;121,00
"PIEMONTE 2";"Alba";"MONTALDO ROERO";760,00;385,00;659,00;350,00;599,00;34,00
"PIEMONTE 2";"Alba";"MONTELUPO ALBESE";378,00;193,00;331,00;176,00;308,00;15,00
"PIEMONTE 2";"Alba";"MONTEU ROERO";1344,00;672,00;1128,00;596,00;1016,00;49,00
"PIEMONTE 2";"Alba";"MONTICELLO D'ALBA";1500,00;740,00;1318,00;667,00;1213,00;54,00
"PIEMONTE 2";"Alba";"NARZOLE";2593,00;1266,00;2300,00;1146,00;2002,00;190,00
"PIEMONTE 2";"Alba";"NEVIGLIE";356,00;171,00;315,00;157,00;302,00;8,00
"PIEMONTE 2";"Alba";"NOVELLO";753,00;371,00;646,00;320,00;577,00;32,00
"PIEMONTE 2";"Alba";"PIOBESI D'ALBA";816,00;398,00;731,00;361,00;693,00;22,00
"PIEMONTE 2";"Alba";"POCAPAGLIA";2245,00;1131,00;1980,00;1024,00;1817,00;78,00
"PIEMONTE 2";"Alba";"RODDI";1066,00;534,00;988,00;508,00;895,00;63,00
"PIEMONTE 2";"Alba";"RODDINO";348,00;175,00;278,00;147,00;255,00;13,00
"PIEMONTE 2";"Alba";"RODELLO";746,00;367,00;685,00;346,00;646,00;20,00
"PIEMONTE 2";"Alba";"SANFRE'";2011,00;969,00;1750,00;868,00;1604,00;65,00
"PIEMONTE 2";"Alba";"SANTA VITTORIA D'ALBA";2026,00;988,00;1749,00;875,00;1637,00;53,00
"PIEMONTE 2";"Alba";"SANTO STEFANO ROERO";1062,00;527,00;869,00;459,00;795,00;44,00
"PIEMONTE 2";"Alba";"SERRALUNGA D'ALBA";388,00;187,00;326,00;162,00;303,00;15,00
"PIEMONTE 2";"Alba";"SERRAVALLE LANGHE";306,00;155,00;247,00;131,00;228,00;13,00
"PIEMONTE 2";"Alba";"SINIO";379,00;191,00;317,00;164,00;294,00;19,00
"PIEMONTE 2";"Alba";"SOMANO";368,00;180,00;279,00;139,00;257,00;12,00
"PIEMONTE 2";"Alba";"SOMMARIVA DEL BOSCO";4828,00;2367,00;4064,00;2054,00;3801,00;115,00
"PIEMONTE 2";"Alba";"SOMMARIVA PERNO";2171,00;1033,00;1873,00;923,00;1746,00;60,00
"PIEMONTE 2";"Alba";"TREISO";615,00;306,00;590,00;290,00;531,00;42,00
"PIEMONTE 2";"Alba";"TREZZO TINELLA";308,00;159,00;278,00;146,00;241,00;24,00
"PIEMONTE 2";"Alba";"VERDUNO";437,00;222,00;369,00;188,00;343,00;15,00
"PIEMONTE 2";"Alba";"VEZZA D'ALBA";1729,00;869,00;1516,00;783,00;1414,00;53,00
"PIEMONTE 2";"Savigliano";"ACCEGLIO";193,00;102,00;136,00;77,00;127,00;5,00
"PIEMONTE 2";"Savigliano";"BAGNOLO PIEMONTE";4567,00;2267,00;3796,00;1933,00;3376,00;172,00
"PIEMONTE 2";"Savigliano";"BARGE";6054,00;2975,00;5064,00;2538,00;4534,00;248,00
"PIEMONTE 2";"Savigliano";"BELLINO";175,00;86,00;118,00;65,00;92,00;14,00
"PIEMONTE 2";"Savigliano";"BRONDELLO";277,00;153,00;217,00;127,00;186,00;17,00
"PIEMONTE 2";"Savigliano";"BROSSASCO";1028,00;528,00;819,00;434,00;757,00;42,00
"PIEMONTE 2";"Savigliano";"CANOSIO";83,00;40,00;69,00;36,00;60,00;3,00
"PIEMONTE 2";"Savigliano";"CARAMAGNA PIEMONTE";2187,00;1090,00;1903,00;958,00;1738,00;87,00
"PIEMONTE 2";"Savigliano";"CARDE'";919,00;468,00;800,00;413,00;735,00;29,00
"PIEMONTE 2";"Savigliano";"CARTIGNANO";160,00;71,00;119,00;63,00;104,00;6,00
"PIEMONTE 2";"Savigliano";"CASALGRASSO";1130,00;564,00;1043,00;527,00;924,00;83,00
"PIEMONTE 2";"Savigliano";"CASTELDELFINO";262,00;128,00;184,00;102,00;155,00;22,00
"PIEMONTE 2";"Savigliano";"CASTELLAR";212,00;109,00;179,00;93,00;161,00;10,00
"PIEMONTE 2";"Savigliano";"CAVALLERLEONE";459,00;238,00;401,00;215,00;371,00;17,00
"PIEMONTE 2";"Savigliano";"CAVALLERMAGGIORE";4132,00;2061,00;3689,00;1857,00;3320,00;231,00
"PIEMONTE 2";"Savigliano";"CELLE DI MACRA";104,00;54,00;75,00;42,00;71,00;2,00
"PIEMONTE 2";"Savigliano";"CRISSOLO";207,00;109,00;179,00;101,00;150,00;22,00
"PIEMONTE 2";"Savigliano";"DRONERO";5898,00;2775,00;4915,00;2377,00;4492,00;190,00
"PIEMONTE 2";"Savigliano";"ELVA";131,00;77,00;79,00;47,00;67,00;10,00
"PIEMONTE 2";"Savigliano";"ENVIE";1625,00;832,00;1321,00;693,00;1232,00;59,00
"PIEMONTE 2";"Savigliano";"FAULE";340,00;173,00;284,00;154,00;262,00;13,00
"PIEMONTE 2";"Savigliano";"FRASSINO";410,00;196,00;228,00;120,00;183,00;30,00
"PIEMONTE 2";"Savigliano";"GAMBASCA";284,00;147,00;222,00;125,00;190,00;22,00
"PIEMONTE 2";"Savigliano";"GENOLA";1839,00;909,00;1613,00;815,00;1483,00;76,00
"PIEMONTE 2";"Savigliano";"ISASCA";103,00;60,00;87,00;57,00;73,00;10,00
"PIEMONTE 2";"Savigliano";"LAGNASCO";1074,00;526,00;962,00;484,00;900,00;40,00
"PIEMONTE 2";"Savigliano";"MACRA";59,00;34,00;45,00;26,00;42,00;1,00
"PIEMONTE 2";"Savigliano";"MANTA";2816,00;1348,00;2402,00;1178,00;2229,00;79,00
"PIEMONTE 2";"Savigliano";"MARENE";2192,00;1113,00;1911,00;984,00;1763,00;66,00
"PIEMONTE 2";"Savigliano";"MARMORA";102,00;49,00;60,00;31,00;56,00;1,00
"PIEMONTE 2";"Savigliano";"MARTINIANA PO";617,00;314,00;536,00;282,00;414,00;85,00
"PIEMONTE 2";"Savigliano";"MELLE";387,00;195,00;284,00;147,00;231,00;49,00
"PIEMONTE 2";"Savigliano";"MONASTEROLO DI SAVIGLIANO";994,00;482,00;861,00;425,00;801,00;32,00
"PIEMONTE 2";"Savigliano";"MORETTA";3397,00;1642,00;2905,00;1420,00;2672,00;120,00
"PIEMONTE 2";"Savigliano";"MURELLO";789,00;395,00;658,00;336,00;603,00;30,00
"PIEMONTE 2";"Savigliano";"ONCINO";97,00;46,00;79,00;41,00;68,00;10,00
"PIEMONTE 2";"Savigliano";"OSTANA";91,00;46,00;57,00;38,00;47,00;3,00
"PIEMONTE 2";"Savigliano";"PAESANA";2733,00;1341,00;2144,00;1089,00;1884,00;121,00
"PIEMONTE 2";"Savigliano";"PAGNO";457,00;238,00;382,00;199,00;358,00;15,00
"PIEMONTE 2";"Savigliano";"PIASCO";2245,00;1082,00;1928,00;944,00;1772,00;83,00
"PIEMONTE 2";"Savigliano";"POLONGHERA";972,00;467,00;860,00;421,00;781,00;38,00
"PIEMONTE 2";"Savigliano";"PONTECHIANALE";212,00;106,00;155,00;86,00;140,00;10,00
"PIEMONTE 2";"Savigliano";"PRAZZO";212,00;102,00;182,00;90,00;150,00;26,00
"PIEMONTE 2";"Savigliano";"RACCONIGI";8203,00;4039,00;6955,00;3459,00;6465,00;207,00
"PIEMONTE 2";"Savigliano";"REVELLO";3420,00;1692,00;2944,00;1487,00;2693,00;130,00
"PIEMONTE 2";"Savigliano";"RIFREDDO";854,00;427,00;728,00;373,00;644,00;54,00
"PIEMONTE 2";"Savigliano";"ROCCABRUNA";1256,00;618,00;1059,00;538,00;976,00;32,00
"PIEMONTE 2";"Savigliano";"ROSSANA";832,00;409,00;668,00;343,00;610,00;27,00
"PIEMONTE 2";"Savigliano";"RUFFIA";239,00;129,00;219,00;120,00;197,00;16,00
"PIEMONTE 2";"Savigliano";"SALUZZO";13238,00;6249,00;10998,00;5350,00;10334,00;318,00
"PIEMONTE 2";"Savigliano";"SAMPEYRE";1396,00;692,00;851,00;442,00;701,00;105,00
"PIEMONTE 2";"Savigliano";"SAN DAMIANO MACRA";446,00;225,00;302,00;155,00;267,00;14,00
"PIEMONTE 2";"Savigliano";"SANFRONT";2268,00;1116,00;1878,00;970,00;1674,00;108,00
"PIEMONTE 2";"Savigliano";"SAVIGLIANO";16464,00;7886,00;14341,00;6978,00;13585,00;349,00
"PIEMONTE 2";"Savigliano";"SCARNAFIGI";1552,00;776,00;1327,00;675,00;1241,00;48,00
"PIEMONTE 2";"Savigliano";"STROPPO";103,00;56,00;74,00;44,00;66,00;4,00
"PIEMONTE 2";"Savigliano";"TORRE SAN GIORGIO";555,00;285,00;481,00;248,00;457,00;15,00
"PIEMONTE 2";"Savigliano";"VALMALA";77,00;43,00;48,00;31,00;45,00;1,00
"PIEMONTE 2";"Savigliano";"VENASCA";1308,00;662,00;1064,00;542,00;955,00;52,00
"PIEMONTE 2";"Savigliano";"VERZUOLO";5134,00;2491,00;4388,00;2178,00;4055,00;167,00
"PIEMONTE 2";"Savigliano";"VILLANOVA SOLARO";699,00;365,00;587,00;314,00;518,00;35,00
"PIEMONTE 2";"Savigliano";"VILLAR SAN COSTANZO";1149,00;564,00;952,00;483,00;836,00;66,00
"PIEMONTE 2";"Fossano";"ALTO";102,00;56,00;91,00;53,00;81,00;7,00
"PIEMONTE 2";"Fossano";"BAGNASCO";923,00;424,00;719,00;356,00;645,00;31,00
"PIEMONTE 2";"Fossano";"BASTIA MONDOVI'";498,00;244,00;436,00;217,00;383,00;29,00
"PIEMONTE 2";"Fossano";"BATTIFOLLO";264,00;144,00;200,00;115,00;184,00;11,00
"PIEMONTE 2";"Fossano";"BEINETTE";2322,00;1141,00;1926,00;969,00;1776,00;69,00
"PIEMONTE 2";"Fossano";"BELVEDERE LANGHE";296,00;152,00;262,00;139,00;237,00;16,00
"PIEMONTE 2";"Fossano";"BENE VAGIENNA";2760,00;1388,00;2304,00;1199,00;2092,00;100,00
"PIEMONTE 2";"Fossano";"BONVICINO";103,00;61,00;88,00;50,00;79,00;9,00
"PIEMONTE 2";"Fossano";"BRIAGLIA";237,00;120,00;192,00;98,00;169,00;10,00
"PIEMONTE 2";"Fossano";"BRIGA ALTA";61,00;36,00;58,00;35,00;47,00;6,00
"PIEMONTE 2";"Fossano";"CAMERANA";631,00;316,00;513,00;267,00;475,00;15,00
"PIEMONTE 2";"Fossano";"CAPRAUNA";125,00;66,00;101,00;57,00;81,00;10,00
"PIEMONTE 2";"Fossano";"CARRU'";3386,00;1635,00;2816,00;1406,00;2519,00;139,00
"PIEMONTE 2";"Fossano";"CASTELLINO TANARO";297,00;146,00;233,00;123,00;206,00;12,00
"PIEMONTE 2";"Fossano";"CASTELNUOVO DI CEVA";126,00;55,00;94,00;44,00;88,00;2,00
"PIEMONTE 2";"Fossano";"CEVA";4708,00;2263,00;3813,00;1888,00;3462,00;132,00
"PIEMONTE 2";"Fossano";"CHIUSA DI PESIO";3122,00;1523,00;2510,00;1257,00;2300,00;101,00
"PIEMONTE 2";"Fossano";"CIGLIE'";176,00;78,00;126,00;62,00;105,00;11,00
"PIEMONTE 2";"Fossano";"CLAVESANA";759,00;393,00;613,00;329,00;554,00;38,00
"PIEMONTE 2";"Fossano";"DOGLIANI";3800,00;1840,00;3151,00;1573,00;2891,00;136,00
"PIEMONTE 2";"Fossano";"FARIGLIANO";1463,00;724,00;1252,00;633,00;1149,00;59,00
"PIEMONTE 2";"Fossano";"FOSSANO";19727,00;9686,00;17393,00;8720,00;16154,00;538,00
"PIEMONTE 2";"Fossano";"FRABOSA SOPRANA";818,00;389,00;609,00;309,00;562,00;30,00
"PIEMONTE 2";"Fossano";"FRABOSA SOTTANA";1158,00;600,00;949,00;504,00;891,00;33,00
"PIEMONTE 2";"Fossano";"GARESSIO";3157,00;1532,00;2527,00;1277,00;2310,00;101,00
"PIEMONTE 2";"Fossano";"GOTTASECCA";178,00;94,00;143,00;82,00;130,00;7,00
"PIEMONTE 2";"Fossano";"IGLIANO";73,00;36,00;57,00;28,00;50,00;3,00
"PIEMONTE 2";"Fossano";"LEQUIO TANARO";578,00;288,00;477,00;247,00;401,00;45,00
"PIEMONTE 2";"Fossano";"LESEGNO";666,00;321,00;574,00;286,00;524,00;26,00
"PIEMONTE 2";"Fossano";"LISIO";221,00;116,00;185,00;98,00;149,00;14,00
"PIEMONTE 2";"Fossano";"MAGLIANO ALPI";1783,00;882,00;1483,00;745,00;1326,00;52,00
"PIEMONTE 2";"Fossano";"MARGARITA";1091,00;561,00;917,00;479,00;835,00;42,00
"PIEMONTE 2";"Fossano";"MARSAGLIA";293,00;155,00;226,00;119,00;203,00;10,00
"PIEMONTE 2";"Fossano";"MOMBARCARO";311,00;149,00;253,00;126,00;223,00;21,00
"PIEMONTE 2";"Fossano";"MOMBASIGLIO";563,00;270,00;461,00;230,00;416,00;20,00
"PIEMONTE 2";"Fossano";"MONASTERO DI VASCO";1009,00;515,00;870,00;453,00;787,00;35,00
"PIEMONTE 2";"Fossano";"MONASTEROLO CASOTTO";120,00;66,00;99,00;57,00;80,00;12,00
"PIEMONTE 2";"Fossano";"MONCHIERO";428,00;212,00;364,00;185,00;339,00;10,00
"PIEMONTE 2";"Fossano";"MONDOVI'";18056,00;8522,00;14984,00;7211,00;13921,00;457,00
"PIEMONTE 2";"Fossano";"MONESIGLIO";673,00;321,00;558,00;280,00;500,00;32,00
"PIEMONTE 2";"Fossano";"MONTALDO DI MONDOVI'";498,00;249,00;381,00;200,00;346,00;19,00
"PIEMONTE 2";"Fossano";"MONTEZEMOLO";227,00;126,00;198,00;116,00;179,00;4,00
"PIEMONTE 2";"Fossano";"MOROZZO";1635,00;851,00;1409,00;748,00;1281,00;75,00
"PIEMONTE 2";"Fossano";"MURAZZANO";755,00;366,00;609,00;301,00;555,00;35,00
"PIEMONTE 2";"Fossano";"NIELLA TANARO";894,00;447,00;694,00;362,00;629,00;22,00
"PIEMONTE 2";"Fossano";"NUCETTO";449,00;239,00;335,00;181,00;308,00;14,00
"PIEMONTE 2";"Fossano";"ORMEA";1834,00;883,00;1413,00;709,00;1272,00;68,00
"PIEMONTE 2";"Fossano";"PAMPARATO";392,00;189,00;306,00;167,00;273,00;17,00
"PIEMONTE 2";"Fossano";"PAROLDO";217,00;104,00;183,00;94,00;160,00;11,00
"PIEMONTE 2";"Fossano";"PERLO";132,00;60,00;96,00;53,00;80,00;13,00
"PIEMONTE 2";"Fossano";"PEVERAGNO";4350,00;2170,00;3584,00;1824,00;3294,00;107,00
"PIEMONTE 2";"Fossano";"PIANFEI";1522,00;757,00;1224,00;615,00;1112,00;54,00
"PIEMONTE 2";"Fossano";"PIOZZO";888,00;430,00;676,00;341,00;624,00;34,00
"PIEMONTE 2";"Fossano";"PRIERO";370,00;184,00;285,00;145,00;258,00;10,00
"PIEMONTE 2";"Fossano";"PRIOLA";690,00;323,00;525,00;263,00;464,00;23,00
"PIEMONTE 2";"Fossano";"ROASCIO";77,00;39,00;66,00;35,00;55,00;6,00
"PIEMONTE 2";"Fossano";"ROBURENT";534,00;261,00;425,00;224,00;393,00;17,00
"PIEMONTE 2";"Fossano";"ROCCA CIGLIE'";164,00;82,00;121,00;68,00;109,00;6,00
"PIEMONTE 2";"Fossano";"ROCCA DE' BALDI";1380,00;686,00;1169,00;599,00;1051,00;62,00
"PIEMONTE 2";"Fossano";"ROCCAFORTE MONDOVI'";1751,00;888,00;1479,00;771,00;1261,00;121,00
"PIEMONTE 2";"Fossano";"SALE DELLE LANGHE";420,00;214,00;340,00;185,00;312,00;13,00
"PIEMONTE 2";"Fossano";"SALE SAN GIOVANNI";164,00;83,00;149,00;78,00;132,00;10,00
"PIEMONTE 2";"Fossano";"SALICETO";1313,00;636,00;1089,00;547,00;974,00;59,00
"PIEMONTE 2";"Fossano";"SALMOUR";572,00;294,00;473,00;240,00;417,00;25,00
"PIEMONTE 2";"Fossano";"SAN BENEDETTO BELBO";171,00;91,00;145,00;82,00;126,00;8,00
"PIEMONTE 2";"Fossano";"SAN MICHELE MONDOVI'";1691,00;816,00;1403,00;707,00;1297,00;49,00
"PIEMONTE 2";"Fossano";"SANT'ALBANO STURA";1663,00;820,00;1468,00;747,00;1354,00;59,00
"PIEMONTE 2";"Fossano";"SCAGNELLO";185,00;92,00;159,00;84,00;139,00;10,00
"PIEMONTE 2";"Fossano";"TORRE MONDOVI'";486,00;236,00;360,00;182,00;328,00;18,00
"PIEMONTE 2";"Fossano";"TORRESINA";67,00;36,00;59,00;33,00;50,00;7,00
