"circ";"coll";"comune";"cognome";"nome";"datanascita";"luogonascita";"sesso";"TOTVOTI";"descrcontrass"
"LIGURIA";"Rapallo";"TORRIGLIA";"LABATE";"GRAZIA LUCIANA";;"AGNA";"F";684,00;"L'ULIVO"
"LIGURIA";"Rapallo";"USCIO";"PESCE";"GIORGIO";;"RECCO";"M";487,00;"POLO PER LE LIBERTA'"
"LIGURIA";"Rapallo";"USCIO";"GATTO";"NATALE";;"RONCO SCRIVIA";"M";282,00;"LEGA NORD"
"LIGURIA";"Rapallo";"USCIO";"LABATE";"GRAZIA LUCIANA";;"AGNA";"F";688,00;"L'ULIVO"
"LIGURIA";"Rapallo";"VALBREVENNA";"PESCE";"GIORGIO";;"RECCO";"M";186,00;"POLO PER LE LIBERTA'"
"LIGURIA";"Rapallo";"VALBREVENNA";"GATTO";"NATALE";;"RONCO SCRIVIA";"M";80,00;"LEGA NORD"
"LIGURIA";"Rapallo";"VALBREVENNA";"LABATE";"GRAZIA LUCIANA";;"AGNA";"F";194,00;"L'ULIVO"
"LIGURIA";"Rapallo";"VOBBIA";"PESCE";"GIORGIO";;"RECCO";"M";98,00;"POLO PER LE LIBERTA'"
"LIGURIA";"Rapallo";"VOBBIA";"GATTO";"NATALE";;"RONCO SCRIVIA";"M";75,00;"LEGA NORD"
"LIGURIA";"Rapallo";"VOBBIA";"LABATE";"GRAZIA LUCIANA";;"AGNA";"F";158,00;"L'ULIVO"
"LIGURIA";"Chiavari";"BORZONASCA";"DE PETRO";"MAZARINO MARCO";;"MONTECCHIO EMILIA";"M";454,00;"POLO PER LE LIBERTA'"
"LIGURIA";"Chiavari";"BORZONASCA";"REPETTO";"ALESSANDRO GIOVANNI";;"CARPENETO";"M";509,00;"L'ULIVO"
"LIGURIA";"Chiavari";"BORZONASCA";"BALOCCHI";"MAURIZIO";;"FIRENZE";"M";266,00;"LEGA NORD"
"LIGURIA";"Chiavari";"CARASCO";"DE PETRO";"MAZARINO MARCO";;"MONTECCHIO EMILIA";"M";839,00;"POLO PER LE LIBERTA'"
"LIGURIA";"Chiavari";"CARASCO";"REPETTO";"ALESSANDRO GIOVANNI";;"CARPENETO";"M";848,00;"L'ULIVO"
"LIGURIA";"Chiavari";"CARASCO";"BALOCCHI";"MAURIZIO";;"FIRENZE";"M";416,00;"LEGA NORD"
"LIGURIA";"Chiavari";"CASARZA LIGURE";"DE PETRO";"MAZARINO MARCO";;"MONTECCHIO EMILIA";"M";1338,00;"POLO PER LE LIBERTA'"
"LIGURIA";"Chiavari";"CASARZA LIGURE";"REPETTO";"ALESSANDRO GIOVANNI";;"CARPENETO";"M";1825,00;"L'ULIVO"
"LIGURIA";"Chiavari";"CASARZA LIGURE";"BALOCCHI";"MAURIZIO";;"FIRENZE";"M";488,00;"LEGA NORD"
"LIGURIA";"Chiavari";"CASTIGLIONE CHIAVARESE";"DE PETRO";"MAZARINO MARCO";;"MONTECCHIO EMILIA";"M";312,00;"POLO PER LE LIBERTA'"
"LIGURIA";"Chiavari";"CASTIGLIONE CHIAVARESE";"REPETTO";"ALESSANDRO GIOVANNI";;"CARPENETO";"M";502,00;"L'ULIVO"
"LIGURIA";"Chiavari";"CASTIGLIONE CHIAVARESE";"BALOCCHI";"MAURIZIO";;"FIRENZE";"M";128,00;"LEGA NORD"
"LIGURIA";"Chiavari";"CHIAVARI";"DE PETRO";"MAZARINO MARCO";;"MONTECCHIO EMILIA";"M";7634,00;"POLO PER LE LIBERTA'"
"LIGURIA";"Chiavari";"CHIAVARI";"REPETTO";"ALESSANDRO GIOVANNI";;"CARPENETO";"M";8269,00;"L'ULIVO"
"LIGURIA";"Chiavari";"CHIAVARI";"BALOCCHI";"MAURIZIO";;"FIRENZE";"M";3442,00;"LEGA NORD"
"LIGURIA";"Chiavari";"CICAGNA";"DE PETRO";"MAZARINO MARCO";;"MONTECCHIO EMILIA";"M";683,00;"POLO PER LE LIBERTA'"
"LIGURIA";"Chiavari";"CICAGNA";"REPETTO";"ALESSANDRO GIOVANNI";;"CARPENETO";"M";541,00;"L'ULIVO"
"LIGURIA";"Chiavari";"CICAGNA";"BALOCCHI";"MAURIZIO";;"FIRENZE";"M";367,00;"LEGA NORD"
"LIGURIA";"Chiavari";"COGORNO";"DE PETRO";"MAZARINO MARCO";;"MONTECCHIO EMILIA";"M";1240,00;"POLO PER LE LIBERTA'"
"LIGURIA";"Chiavari";"COGORNO";"REPETTO";"ALESSANDRO GIOVANNI";;"CARPENETO";"M";1660,00;"L'ULIVO"
"LIGURIA";"Chiavari";"COGORNO";"BALOCCHI";"MAURIZIO";;"FIRENZE";"M";650,00;"LEGA NORD"
"LIGURIA";"Chiavari";"COREGLIA LIGURE";"DE PETRO";"MAZARINO MARCO";;"MONTECCHIO EMILIA";"M";58,00;"POLO PER LE LIBERTA'"
"LIGURIA";"Chiavari";"COREGLIA LIGURE";"REPETTO";"ALESSANDRO GIOVANNI";;"CARPENETO";"M";66,00;"L'ULIVO"
"LIGURIA";"Chiavari";"COREGLIA LIGURE";"BALOCCHI";"MAURIZIO";;"FIRENZE";"M";25,00;"LEGA NORD"
"LIGURIA";"Chiavari";"FAVALE DI MALVARO";"DE PETRO";"MAZARINO MARCO";;"MONTECCHIO EMILIA";"M";123,00;"POLO PER LE LIBERTA'"
"LIGURIA";"Chiavari";"FAVALE DI MALVARO";"REPETTO";"ALESSANDRO GIOVANNI";;"CARPENETO";"M";131,00;"L'ULIVO"
"LIGURIA";"Chiavari";"FAVALE DI MALVARO";"BALOCCHI";"MAURIZIO";;"FIRENZE";"M";64,00;"LEGA NORD"
"LIGURIA";"Chiavari";"LAVAGNA";"DE PETRO";"MAZARINO MARCO";;"MONTECCHIO EMILIA";"M";3419,00;"POLO PER LE LIBERTA'"
"LIGURIA";"Chiavari";"LAVAGNA";"REPETTO";"ALESSANDRO GIOVANNI";;"CARPENETO";"M";4481,00;"L'ULIVO"
"LIGURIA";"Chiavari";"LAVAGNA";"BALOCCHI";"MAURIZIO";;"FIRENZE";"M";1282,00;"LEGA NORD"
"LIGURIA";"Chiavari";"LEIVI";"DE PETRO";"MAZARINO MARCO";;"MONTECCHIO EMILIA";"M";588,00;"POLO PER LE LIBERTA'"
"LIGURIA";"Chiavari";"LEIVI";"REPETTO";"ALESSANDRO GIOVANNI";;"CARPENETO";"M";569,00;"L'ULIVO"
"LIGURIA";"Chiavari";"LEIVI";"BALOCCHI";"MAURIZIO";;"FIRENZE";"M";289,00;"LEGA NORD"
"LIGURIA";"Chiavari";"LORSICA";"DE PETRO";"MAZARINO MARCO";;"MONTECCHIO EMILIA";"M";142,00;"POLO PER LE LIBERTA'"
"LIGURIA";"Chiavari";"LORSICA";"REPETTO";"ALESSANDRO GIOVANNI";;"CARPENETO";"M";131,00;"L'ULIVO"
"LIGURIA";"Chiavari";"LORSICA";"BALOCCHI";"MAURIZIO";;"FIRENZE";"M";66,00;"LEGA NORD"
"LIGURIA";"Chiavari";"LUMARZO";"DE PETRO";"MAZARINO MARCO";;"MONTECCHIO EMILIA";"M";389,00;"POLO PER LE LIBERTA'"
"LIGURIA";"Chiavari";"LUMARZO";"REPETTO";"ALESSANDRO GIOVANNI";;"CARPENETO";"M";408,00;"L'ULIVO"
"LIGURIA";"Chiavari";"LUMARZO";"BALOCCHI";"MAURIZIO";;"FIRENZE";"M";206,00;"LEGA NORD"
"LIGURIA";"Chiavari";"MEZZANEGO";"DE PETRO";"MAZARINO MARCO";;"MONTECCHIO EMILIA";"M";216,00;"POLO PER LE LIBERTA'"
"LIGURIA";"Chiavari";"MEZZANEGO";"REPETTO";"ALESSANDRO GIOVANNI";;"CARPENETO";"M";344,00;"L'ULIVO"
"LIGURIA";"Chiavari";"MEZZANEGO";"BALOCCHI";"MAURIZIO";;"FIRENZE";"M";204,00;"LEGA NORD"
"LIGURIA";"Chiavari";"MOCONESI";"DE PETRO";"MAZARINO MARCO";;"MONTECCHIO EMILIA";"M";857,00;"POLO PER LE LIBERTA'"
"LIGURIA";"Chiavari";"MOCONESI";"REPETTO";"ALESSANDRO GIOVANNI";;"CARPENETO";"M";547,00;"L'ULIVO"
"LIGURIA";"Chiavari";"MOCONESI";"BALOCCHI";"MAURIZIO";;"FIRENZE";"M";296,00;"LEGA NORD"
"LIGURIA";"Chiavari";"MONEGLIA";"DE PETRO";"MAZARINO MARCO";;"MONTECCHIO EMILIA";"M";905,00;"POLO PER LE LIBERTA'"
"LIGURIA";"Chiavari";"MONEGLIA";"REPETTO";"ALESSANDRO GIOVANNI";;"CARPENETO";"M";862,00;"L'ULIVO"
"LIGURIA";"Chiavari";"MONEGLIA";"BALOCCHI";"MAURIZIO";;"FIRENZE";"M";204,00;"LEGA NORD"
"LIGURIA";"Chiavari";"NE";"DE PETRO";"MAZARINO MARCO";;"MONTECCHIO EMILIA";"M";500,00;"POLO PER LE LIBERTA'"
"LIGURIA";"Chiavari";"NE";"REPETTO";"ALESSANDRO GIOVANNI";;"CARPENETO";"M";716,00;"L'ULIVO"
"LIGURIA";"Chiavari";"NE";"BALOCCHI";"MAURIZIO";;"FIRENZE";"M";316,00;"LEGA NORD"
"LIGURIA";"Chiavari";"NEIRONE";"DE PETRO";"MAZARINO MARCO";;"MONTECCHIO EMILIA";"M";184,00;"POLO PER LE LIBERTA'"
"LIGURIA";"Chiavari";"NEIRONE";"REPETTO";"ALESSANDRO GIOVANNI";;"CARPENETO";"M";248,00;"L'ULIVO"
"LIGURIA";"Chiavari";"NEIRONE";"BALOCCHI";"MAURIZIO";;"FIRENZE";"M";94,00;"LEGA NORD"
"LIGURIA";"Chiavari";"ORERO";"DE PETRO";"MAZARINO MARCO";;"MONTECCHIO EMILIA";"M";178,00;"POLO PER LE LIBERTA'"
"LIGURIA";"Chiavari";"ORERO";"REPETTO";"ALESSANDRO GIOVANNI";;"CARPENETO";"M";120,00;"L'ULIVO"
"LIGURIA";"Chiavari";"ORERO";"BALOCCHI";"MAURIZIO";;"FIRENZE";"M";84,00;"LEGA NORD"
"LIGURIA";"Chiavari";"REZZOAGLIO";"DE PETRO";"MAZARINO MARCO";;"MONTECCHIO EMILIA";"M";381,00;"POLO PER LE LIBERTA'"
"LIGURIA";"Chiavari";"REZZOAGLIO";"REPETTO";"ALESSANDRO GIOVANNI";;"CARPENETO";"M";316,00;"L'ULIVO"
"LIGURIA";"Chiavari";"REZZOAGLIO";"BALOCCHI";"MAURIZIO";;"FIRENZE";"M";234,00;"LEGA NORD"
"LIGURIA";"Chiavari";"SAN COLOMBANO CERTENOLI";"DE PETRO";"MAZARINO MARCO";;"MONTECCHIO EMILIA";"M";519,00;"POLO PER LE LIBERTA'"
"LIGURIA";"Chiavari";"SAN COLOMBANO CERTENOLI";"REPETTO";"ALESSANDRO GIOVANNI";;"CARPENETO";"M";596,00;"L'ULIVO"
"LIGURIA";"Chiavari";"SAN COLOMBANO CERTENOLI";"BALOCCHI";"MAURIZIO";;"FIRENZE";"M";344,00;"LEGA NORD"
"LIGURIA";"Chiavari";"SANTO STEFANO D'AVETO";"DE PETRO";"MAZARINO MARCO";;"MONTECCHIO EMILIA";"M";279,00;"POLO PER LE LIBERTA'"
"LIGURIA";"Chiavari";"SANTO STEFANO D'AVETO";"REPETTO";"ALESSANDRO GIOVANNI";;"CARPENETO";"M";267,00;"L'ULIVO"
"LIGURIA";"Chiavari";"SANTO STEFANO D'AVETO";"BALOCCHI";"MAURIZIO";;"FIRENZE";"M";202,00;"LEGA NORD"
"LIGURIA";"Chiavari";"SESTRI LEVANTE";"DE PETRO";"MAZARINO MARCO";;"MONTECCHIO EMILIA";"M";4356,00;"POLO PER LE LIBERTA'"
"LIGURIA";"Chiavari";"SESTRI LEVANTE";"REPETTO";"ALESSANDRO GIOVANNI";;"CARPENETO";"M";8254,00;"L'ULIVO"
"LIGURIA";"Chiavari";"SESTRI LEVANTE";"BALOCCHI";"MAURIZIO";;"FIRENZE";"M";1742,00;"LEGA NORD"
"LIGURIA";"Chiavari";"TRIBOGNA";"DE PETRO";"MAZARINO MARCO";;"MONTECCHIO EMILIA";"M";135,00;"POLO PER LE LIBERTA'"
"LIGURIA";"Chiavari";"TRIBOGNA";"REPETTO";"ALESSANDRO GIOVANNI";;"CARPENETO";"M";125,00;"L'ULIVO"
"LIGURIA";"Chiavari";"TRIBOGNA";"BALOCCHI";"MAURIZIO";;"FIRENZE";"M";46,00;"LEGA NORD"
"LIGURIA";"Chiavari";"ZOAGLI";"DE PETRO";"MAZARINO MARCO";;"MONTECCHIO EMILIA";"M";860,00;"POLO PER LE LIBERTA'"
"LIGURIA";"Chiavari";"ZOAGLI";"REPETTO";"ALESSANDRO GIOVANNI";;"CARPENETO";"M";612,00;"L'ULIVO"
"LIGURIA";"Chiavari";"ZOAGLI";"BALOCCHI";"MAURIZIO";;"FIRENZE";"M";247,00;"LEGA NORD"
"LIGURIA";"Chiavari";"CARRO";"DE PETRO";"MAZARINO MARCO";;"MONTECCHIO EMILIA";"M";202,00;"POLO PER LE LIBERTA'"
"LIGURIA";"Chiavari";"CARRO";"REPETTO";"ALESSANDRO GIOVANNI";;"CARPENETO";"M";192,00;"L'ULIVO"
"LIGURIA";"Chiavari";"CARRO";"BALOCCHI";"MAURIZIO";;"FIRENZE";"M";80,00;"LEGA NORD"
"LIGURIA";"Chiavari";"MAISSANA";"DE PETRO";"MAZARINO MARCO";;"MONTECCHIO EMILIA";"M";181,00;"POLO PER LE LIBERTA'"
"LIGURIA";"Chiavari";"MAISSANA";"REPETTO";"ALESSANDRO GIOVANNI";;"CARPENETO";"M";203,00;"L'ULIVO"
"LIGURIA";"Chiavari";"MAISSANA";"BALOCCHI";"MAURIZIO";;"FIRENZE";"M";56,00;"LEGA NORD"
"LIGURIA";"Chiavari";"VARESE LIGURE";"DE PETRO";"MAZARINO MARCO";;"MONTECCHIO EMILIA";"M";534,00;"POLO PER LE LIBERTA'"
"LIGURIA";"Chiavari";"VARESE LIGURE";"REPETTO";"ALESSANDRO GIOVANNI";;"CARPENETO";"M";732,00;"L'ULIVO"
"LIGURIA";"Chiavari";"VARESE LIGURE";"BALOCCHI";"MAURIZIO";;"FIRENZE";"M";228,00;"LEGA NORD"
"LIGURIA";"Sarzana";"AMEGLIA";"NESI";"NERIO";;"BOLOGNA";"M";1238,00;"PROGRESSISTI (1996)"
"LIGURIA";"Sarzana";"AMEGLIA";"ZUCCOLOTTO";"TOBIAS JOSE'";;"VARGEM ALTA (BRASILE)";"M";465,00;"LEGA NORD"
"LIGURIA";"Sarzana";"AMEGLIA";"PERONI";"CORRADO";;"AULLA";"M";1451,00;"POLO PER LE LIBERTA'"
"LIGURIA";"Sarzana";"ARCOLA";"NESI";"NERIO";;"BOLOGNA";"M";3992,00;"PROGRESSISTI (1996)"
"LIGURIA";"Sarzana";"ARCOLA";"ZUCCOLOTTO";"TOBIAS JOSE'";;"VARGEM ALTA (BRASILE)";"M";598,00;"LEGA NORD"
"LIGURIA";"Sarzana";"ARCOLA";"PERONI";"CORRADO";;"AULLA";"M";2290,00;"POLO PER LE LIBERTA'"
"LIGURIA";"Sarzana";"BEVERINO";"NESI";"NERIO";;"BOLOGNA";"M";658,00;"PROGRESSISTI (1996)"
"LIGURIA";"Sarzana";"BEVERINO";"ZUCCOLOTTO";"TOBIAS JOSE'";;"VARGEM ALTA (BRASILE)";"M";190,00;"LEGA NORD"
"LIGURIA";"Sarzana";"BEVERINO";"PERONI";"CORRADO";;"AULLA";"M";669,00;"POLO PER LE LIBERTA'"
"LIGURIA";"Sarzana";"BOLANO";"NESI";"NERIO";;"BOLOGNA";"M";2540,00;"PROGRESSISTI (1996)"
"LIGURIA";"Sarzana";"BOLANO";"ZUCCOLOTTO";"TOBIAS JOSE'";;"VARGEM ALTA (BRASILE)";"M";468,00;"LEGA NORD"
"LIGURIA";"Sarzana";"BOLANO";"PERONI";"CORRADO";;"AULLA";"M";1948,00;"POLO PER LE LIBERTA'"
"LIGURIA";"Sarzana";"BONASSOLA";"NESI";"NERIO";;"BOLOGNA";"M";372,00;"PROGRESSISTI (1996)"
"LIGURIA";"Sarzana";"BONASSOLA";"ZUCCOLOTTO";"TOBIAS JOSE'";;"VARGEM ALTA (BRASILE)";"M";84,00;"LEGA NORD"
"LIGURIA";"Sarzana";"BONASSOLA";"PERONI";"CORRADO";;"AULLA";"M";242,00;"POLO PER LE LIBERTA'"
"LIGURIA";"Sarzana";"BORGHETTO DI VARA";"NESI";"NERIO";;"BOLOGNA";"M";225,00;"PROGRESSISTI (1996)"
"LIGURIA";"Sarzana";"BORGHETTO DI VARA";"ZUCCOLOTTO";"TOBIAS JOSE'";;"VARGEM ALTA (BRASILE)";"M";88,00;"LEGA NORD"
"LIGURIA";"Sarzana";"BORGHETTO DI VARA";"PERONI";"CORRADO";;"AULLA";"M";391,00;"POLO PER LE LIBERTA'"
"LIGURIA";"Sarzana";"BRUGNATO";"NESI";"NERIO";;"BOLOGNA";"M";267,00;"PROGRESSISTI (1996)"
"LIGURIA";"Sarzana";"BRUGNATO";"ZUCCOLOTTO";"TOBIAS JOSE'";;"VARGEM ALTA (BRASILE)";"M";109,00;"LEGA NORD"
"LIGURIA";"Sarzana";"BRUGNATO";"PERONI";"CORRADO";;"AULLA";"M";430,00;"POLO PER LE LIBERTA'"
"LIGURIA";"Sarzana";"CALICE AL CORNOVIGLIO";"NESI";"NERIO";;"BOLOGNA";"M";349,00;"PROGRESSISTI (1996)"
"LIGURIA";"Sarzana";"CALICE AL CORNOVIGLIO";"ZUCCOLOTTO";"TOBIAS JOSE'";;"VARGEM ALTA (BRASILE)";"M";98,00;"LEGA NORD"
"LIGURIA";"Sarzana";"CALICE AL CORNOVIGLIO";"PERONI";"CORRADO";;"AULLA";"M";286,00;"POLO PER LE LIBERTA'"
"LIGURIA";"Sarzana";"CARRODANO";"NESI";"NERIO";;"BOLOGNA";"M";170,00;"PROGRESSISTI (1996)"
"LIGURIA";"Sarzana";"CARRODANO";"ZUCCOLOTTO";"TOBIAS JOSE'";;"VARGEM ALTA (BRASILE)";"M";67,00;"LEGA NORD"
"LIGURIA";"Sarzana";"CARRODANO";"PERONI";"CORRADO";;"AULLA";"M";136,00;"POLO PER LE LIBERTA'"
"LIGURIA";"Sarzana";"CASTELNUOVO MAGRA";"NESI";"NERIO";;"BOLOGNA";"M";3189,00;"PROGRESSISTI (1996)"
"LIGURIA";"Sarzana";"CASTELNUOVO MAGRA";"ZUCCOLOTTO";"TOBIAS JOSE'";;"VARGEM ALTA (BRASILE)";"M";424,00;"LEGA NORD"
"LIGURIA";"Sarzana";"CASTELNUOVO MAGRA";"PERONI";"CORRADO";;"AULLA";"M";1926,00;"POLO PER LE LIBERTA'"
"LIGURIA";"Sarzana";"DEIVA MARINA";"NESI";"NERIO";;"BOLOGNA";"M";478,00;"PROGRESSISTI (1996)"
"LIGURIA";"Sarzana";"DEIVA MARINA";"ZUCCOLOTTO";"TOBIAS JOSE'";;"VARGEM ALTA (BRASILE)";"M";97,00;"LEGA NORD"
"LIGURIA";"Sarzana";"DEIVA MARINA";"PERONI";"CORRADO";;"AULLA";"M";498,00;"POLO PER LE LIBERTA'"
"LIGURIA";"Sarzana";"FOLLO";"NESI";"NERIO";;"BOLOGNA";"M";2056,00;"PROGRESSISTI (1996)"
"LIGURIA";"Sarzana";"FOLLO";"ZUCCOLOTTO";"TOBIAS JOSE'";;"VARGEM ALTA (BRASILE)";"M";399,00;"LEGA NORD"
"LIGURIA";"Sarzana";"FOLLO";"PERONI";"CORRADO";;"AULLA";"M";1387,00;"POLO PER LE LIBERTA'"
"LIGURIA";"Sarzana";"FRAMURA";"NESI";"NERIO";;"BOLOGNA";"M";240,00;"PROGRESSISTI (1996)"
"LIGURIA";"Sarzana";"FRAMURA";"ZUCCOLOTTO";"TOBIAS JOSE'";;"VARGEM ALTA (BRASILE)";"M";73,00;"LEGA NORD"
"LIGURIA";"Sarzana";"FRAMURA";"PERONI";"CORRADO";;"AULLA";"M";198,00;"POLO PER LE LIBERTA'"
"LIGURIA";"Sarzana";"LERICI";"NESI";"NERIO";;"BOLOGNA";"M";4079,00;"PROGRESSISTI (1996)"
"LIGURIA";"Sarzana";"LERICI";"ZUCCOLOTTO";"TOBIAS JOSE'";;"VARGEM ALTA (BRASILE)";"M";710,00;"LEGA NORD"
"LIGURIA";"Sarzana";"LERICI";"PERONI";"CORRADO";;"AULLA";"M";3773,00;"POLO PER LE LIBERTA'"
"LIGURIA";"Sarzana";"LEVANTO";"NESI";"NERIO";;"BOLOGNA";"M";1909,00;"PROGRESSISTI (1996)"
"LIGURIA";"Sarzana";"LEVANTO";"ZUCCOLOTTO";"TOBIAS JOSE'";;"VARGEM ALTA (BRASILE)";"M";662,00;"LEGA NORD"
"LIGURIA";"Sarzana";"LEVANTO";"PERONI";"CORRADO";;"AULLA";"M";1379,00;"POLO PER LE LIBERTA'"
"LIGURIA";"Sarzana";"ORTONOVO";"NESI";"NERIO";;"BOLOGNA";"M";2977,00;"PROGRESSISTI (1996)"
"LIGURIA";"Sarzana";"ORTONOVO";"ZUCCOLOTTO";"TOBIAS JOSE'";;"VARGEM ALTA (BRASILE)";"M";388,00;"LEGA NORD"
"LIGURIA";"Sarzana";"ORTONOVO";"PERONI";"CORRADO";;"AULLA";"M";2173,00;"POLO PER LE LIBERTA'"
"LIGURIA";"Sarzana";"PIGNONE";"NESI";"NERIO";;"BOLOGNA";"M";248,00;"PROGRESSISTI (1996)"
"LIGURIA";"Sarzana";"PIGNONE";"ZUCCOLOTTO";"TOBIAS JOSE'";;"VARGEM ALTA (BRASILE)";"M";56,00;"LEGA NORD"
"LIGURIA";"Sarzana";"PIGNONE";"PERONI";"CORRADO";;"AULLA";"M";137,00;"POLO PER LE LIBERTA'"
"LIGURIA";"Sarzana";"RICCO' DEL GOLFO DI SPEZIA";"NESI";"NERIO";;"BOLOGNA";"M";1133,00;"PROGRESSISTI (1996)"
"LIGURIA";"Sarzana";"RICCO' DEL GOLFO DI SPEZIA";"ZUCCOLOTTO";"TOBIAS JOSE'";;"VARGEM ALTA (BRASILE)";"M";195,00;"LEGA NORD"
"LIGURIA";"Sarzana";"RICCO' DEL GOLFO DI SPEZIA";"PERONI";"CORRADO";;"AULLA";"M";940,00;"POLO PER LE LIBERTA'"
"LIGURIA";"Sarzana";"ROCCHETTA DI VARA";"NESI";"NERIO";;"BOLOGNA";"M";186,00;"PROGRESSISTI (1996)"
"LIGURIA";"Sarzana";"ROCCHETTA DI VARA";"ZUCCOLOTTO";"TOBIAS JOSE'";;"VARGEM ALTA (BRASILE)";"M";70,00;"LEGA NORD"
"LIGURIA";"Sarzana";"ROCCHETTA DI VARA";"PERONI";"CORRADO";;"AULLA";"M";220,00;"POLO PER LE LIBERTA'"
"LIGURIA";"Sarzana";"SANTO STEFANO DI MAGRA";"NESI";"NERIO";;"BOLOGNA";"M";3284,00;"PROGRESSISTI (1996)"
"LIGURIA";"Sarzana";"SANTO STEFANO DI MAGRA";"ZUCCOLOTTO";"TOBIAS JOSE'";;"VARGEM ALTA (BRASILE)";"M";455,00;"LEGA NORD"
"LIGURIA";"Sarzana";"SANTO STEFANO DI MAGRA";"PERONI";"CORRADO";;"AULLA";"M";1986,00;"POLO PER LE LIBERTA'"
"LIGURIA";"Sarzana";"SARZANA";"NESI";"NERIO";;"BOLOGNA";"M";7683,00;"PROGRESSISTI (1996)"
"LIGURIA";"Sarzana";"SARZANA";"ZUCCOLOTTO";"TOBIAS JOSE'";;"VARGEM ALTA (BRASILE)";"M";1041,00;"LEGA NORD"
"LIGURIA";"Sarzana";"SARZANA";"PERONI";"CORRADO";;"AULLA";"M";5528,00;"POLO PER LE LIBERTA'"
"LIGURIA";"Sarzana";"SESTA GODANO";"NESI";"NERIO";;"BOLOGNA";"M";399,00;"PROGRESSISTI (1996)"
"LIGURIA";"Sarzana";"SESTA GODANO";"ZUCCOLOTTO";"TOBIAS JOSE'";;"VARGEM ALTA (BRASILE)";"M";178,00;"LEGA NORD"
