"circ";"coll";"comune";"elettoritot";"elettorimaschi";"NUMVOTANTITOTALI";"NUMVOTANTIMASCHI";"VOTIVALIDI";"SKBIANCHE"
"LOMBARDIA 1";"Rho";"POGLIANO MILANESE";6371,00;;5836,00;;5520,00;127,00
"LOMBARDIA 1";"Rho";"PREGNANA MILANESE";4914,00;;4496,00;;4240,00;126,00
"LOMBARDIA 1";"Rho";"RHO";43408,00;;38798,00;;36718,00;866,00
"LOMBARDIA 1";"Rho";"SETTIMO MILANESE";13610,00;;12588,00;;12047,00;201,00
"LOMBARDIA 1";"Rho";"VANZAGO";4913,00;;4494,00;;4234,00;124,00
"LOMBARDIA 1";"Bollate";"ARESE";15537,00;;14091,00;;13535,00;222,00
"LOMBARDIA 1";"Bollate";"BOLLATE";37250,00;;33626,00;;31786,00;723,00
"LOMBARDIA 1";"Bollate";"GARBAGNATE MILANESE";22247,00;;20017,00;;18829,00;478,00
"LOMBARDIA 1";"Bollate";"LAINATE";18199,00;;16515,00;;15608,00;380,00
"LOMBARDIA 1";"Bollate";"NOVATE MILANESE";16931,00;;15324,00;;14650,00;272,00
"LOMBARDIA 1";"Limbiate";"BARLASSINA";4895,00;;4448,00;;4236,00;79,00
"LOMBARDIA 1";"Limbiate";"CERIANO LAGHETTO";4385,00;;3949,00;;3740,00;74,00
"LOMBARDIA 1";"Limbiate";"CESATE";9559,00;;8632,00;;8100,00;213,00
"LOMBARDIA 1";"Limbiate";"COGLIATE";5808,00;;5248,00;;4986,00;94,00
"LOMBARDIA 1";"Limbiate";"LAZZATE";4875,00;;4387,00;;4118,00;121,00
"LOMBARDIA 1";"Limbiate";"LENTATE SUL SEVESO";11938,00;;10731,00;;10111,00;238,00
"LOMBARDIA 1";"Limbiate";"LIMBIATE";26506,00;;23552,00;;21981,00;604,00
"LOMBARDIA 1";"Limbiate";"MEDA";17542,00;;15935,00;;15169,00;317,00
"LOMBARDIA 1";"Limbiate";"MISINTO";3169,00;;2843,00;;2695,00;71,00
"LOMBARDIA 1";"Limbiate";"SOLARO";9226,00;;8293,00;;7861,00;156,00
"LOMBARDIA 1";"Paderno Dugnano";"CORMANO";15390,00;;14053,00;;13328,00;293,00
"LOMBARDIA 1";"Paderno Dugnano";"CUSANO MILANINO";17440,00;;15680,00;;14932,00;304,00
"LOMBARDIA 1";"Paderno Dugnano";"PADERNO DUGNANO";36797,00;;33394,00;;31706,00;726,00
"LOMBARDIA 1";"Paderno Dugnano";"SENAGO";14917,00;;13541,00;;12799,00;303,00
"LOMBARDIA 1";"Paderno Dugnano";"VAREDO";10584,00;;9721,00;;9256,00;198,00
"LOMBARDIA 1";"Sesto San Giovanni";"BRESSO";24572,00;;22172,00;;21071,00;417,00
"LOMBARDIA 1";"Sesto San Giovanni";"SESTO SAN GIOVANNI";71774,00;;63736,00;;60868,00;1128,00
"LOMBARDIA 1";"Cinisello Balsamo";"CINISELLO BALSAMO";63563,00;;56628,00;;53466,00;1261,00
"LOMBARDIA 1";"Cinisello Balsamo";"MUGGIO'";17120,00;;15659,00;;14850,00;294,00
"LOMBARDIA 1";"Cinisello Balsamo";"NOVA MILANESE";17395,00;;15712,00;;14831,00;344,00
"LOMBARDIA 1";"Desio";"BOVISIO-MASCIAGO";10408,00;;9485,00;;9051,00;192,00
"LOMBARDIA 1";"Desio";"CESANO MADERNO";26398,00;;23617,00;;22312,00;484,00
"LOMBARDIA 1";"Desio";"DESIO";28678,00;;26059,00;;24754,00;548,00
"LOMBARDIA 1";"Desio";"LISSONE";27423,00;;24677,00;;23517,00;466,00
"LOMBARDIA 1";"Desio";"SEVESO";14962,00;;13505,00;;12816,00;264,00
"LOMBARDIA 1";"Seregno";"ALBIATE";3989,00;;3640,00;;3448,00;90,00
"LOMBARDIA 1";"Seregno";"BESANA IN BRIANZA";10742,00;;9765,00;;9350,00;194,00
"LOMBARDIA 1";"Seregno";"BRIOSCO";4480,00;;4083,00;;3880,00;106,00
"LOMBARDIA 1";"Seregno";"CARATE BRIANZA";13367,00;;12188,00;;11539,00;293,00
"LOMBARDIA 1";"Seregno";"GIUSSANO";16812,00;;15323,00;;14484,00;342,00
"LOMBARDIA 1";"Seregno";"RENATE";2945,00;;2663,00;;2501,00;84,00
"LOMBARDIA 1";"Seregno";"SEREGNO";32839,00;;29533,00;;27996,00;648,00
"LOMBARDIA 1";"Seregno";"TRIUGGIO";5953,00;;5476,00;;5236,00;100,00
"LOMBARDIA 1";"Seregno";"VEDUGGIO CON COLZANO";3462,00;;3148,00;;2938,00;98,00
"LOMBARDIA 1";"Seregno";"VERANO BRIANZA";7118,00;;6532,00;;6138,00;177,00
"LOMBARDIA 1";"Monza";"MONZA";101808,00;;91606,00;;87550,00;1730,00
"LOMBARDIA 1";"Vimercate";"ARCORE";13518,00;;12409,00;;11855,00;257,00
"LOMBARDIA 1";"Vimercate";"BIASSONO";8661,00;;8018,00;;7659,00;153,00
"LOMBARDIA 1";"Vimercate";"CAMPARADA";1202,00;;1110,00;;1041,00;30,00
"LOMBARDIA 1";"Vimercate";"CONCOREZZO";11100,00;;10049,00;;9635,00;179,00
"LOMBARDIA 1";"Vimercate";"CORREZZANA";1382,00;;1267,00;;1200,00;30,00
"LOMBARDIA 1";"Vimercate";"LESMO";5227,00;;4806,00;;4618,00;89,00
"LOMBARDIA 1";"Vimercate";"MACHERIO";5342,00;;4887,00;;4658,00;103,00
"LOMBARDIA 1";"Vimercate";"SOVICO";5707,00;;5251,00;;4974,00;105,00
"LOMBARDIA 1";"Vimercate";"USMATE VELATE";6299,00;;5759,00;;5509,00;111,00
"LOMBARDIA 1";"Vimercate";"VEDANO AL LAMBRO";6212,00;;5640,00;;5445,00;77,00
"LOMBARDIA 1";"Vimercate";"VILLASANTA";10199,00;;9304,00;;8904,00;176,00
"LOMBARDIA 1";"Vimercate";"VIMERCATE";21555,00;;19725,00;;18835,00;386,00
"LOMBARDIA 1";"Agrate Brianza";"AGRATE BRIANZA";10190,00;;9370,00;;8970,00;175,00
"LOMBARDIA 1";"Agrate Brianza";"AICURZIO";1479,00;;1362,00;;1308,00;18,00
"LOMBARDIA 1";"Agrate Brianza";"BELLUSCO";5059,00;;4610,00;;4382,00;104,00
"LOMBARDIA 1";"Agrate Brianza";"BERNAREGGIO";6420,00;;5849,00;;5587,00;116,00
"LOMBARDIA 1";"Agrate Brianza";"BURAGO DI MOLGORA";3484,00;;3193,00;;3058,00;56,00
"LOMBARDIA 1";"Agrate Brianza";"BUSNAGO";3384,00;;3100,00;;2943,00;56,00
"LOMBARDIA 1";"Agrate Brianza";"BUSSERO";6273,00;;5826,00;;5536,00;126,00
"LOMBARDIA 1";"Agrate Brianza";"CAMBIAGO";3485,00;;3161,00;;2995,00;62,00
"LOMBARDIA 1";"Agrate Brianza";"CAPONAGO";3072,00;;2845,00;;2692,00;59,00
"LOMBARDIA 1";"Agrate Brianza";"CARNATE";5955,00;;5461,00;;5243,00;103,00
"LOMBARDIA 1";"Agrate Brianza";"CARUGATE";9614,00;;8795,00;;8372,00;177,00
"LOMBARDIA 1";"Agrate Brianza";"CAVENAGO DI BRIANZA";4336,00;;3958,00;;3757,00;88,00
"LOMBARDIA 1";"Agrate Brianza";"CORNATE D'ADDA";7063,00;;6397,00;;6060,00;160,00
"LOMBARDIA 1";"Agrate Brianza";"GREZZAGO";1404,00;;1315,00;;1236,00;39,00
"LOMBARDIA 1";"Agrate Brianza";"MEZZAGO";2668,00;;2482,00;;2367,00;60,00
"LOMBARDIA 1";"Agrate Brianza";"ORNAGO";2759,00;;2550,00;;2415,00;73,00
"LOMBARDIA 1";"Agrate Brianza";"PESSANO CON BORNAGO";5950,00;;5504,00;;5192,00;123,00
"LOMBARDIA 1";"Agrate Brianza";"RONCELLO";1752,00;;1594,00;;1490,00;40,00
"LOMBARDIA 1";"Agrate Brianza";"RONCO BRIANTINO";2075,00;;1912,00;;1834,00;32,00
"LOMBARDIA 1";"Agrate Brianza";"SULBIATE";2478,00;;2198,00;;2079,00;73,00
"LOMBARDIA 1";"Agrate Brianza";"TREZZO SULL'ADDA";9331,00;;8551,00;;8124,00;171,00
"LOMBARDIA 1";"Cologno Monzese";"BRUGHERIO";25067,00;;22806,00;;21776,00;440,00
"LOMBARDIA 1";"Cologno Monzese";"CERNUSCO SUL NAVIGLIO";22641,00;;20788,00;;19843,00;413,00
"LOMBARDIA 1";"Cologno Monzese";"COLOGNO MONZESE";41546,00;;36651,00;;34481,00;901,00
"LOMBARDIA 1";"Cologno Monzese";"VIMODRONE";11901,00;;10742,00;;10229,00;219,00
"LOMBARDIA 1";"Melzo";"BASIANO";2181,00;;1994,00;;1902,00;43,00
"LOMBARDIA 1";"Melzo";"BELLINZAGO LOMBARDO";2734,00;;2504,00;;2392,00;42,00
"LOMBARDIA 1";"Melzo";"CASSANO D'ADDA";13730,00;;12458,00;;11833,00;299,00
"LOMBARDIA 1";"Melzo";"CASSINA DE' PECCHI";10200,00;;9231,00;;8829,00;143,00
"LOMBARDIA 1";"Melzo";"GESSATE";4296,00;;3939,00;;3747,00;75,00
"LOMBARDIA 1";"Melzo";"GORGONZOLA";13835,00;;12700,00;;12081,00;239,00
"LOMBARDIA 1";"Melzo";"INZAGO";7410,00;;6906,00;;6526,00;172,00
"LOMBARDIA 1";"Melzo";"LISCATE";2649,00;;2433,00;;2319,00;44,00
"LOMBARDIA 1";"Melzo";"MASATE";1787,00;;1642,00;;1560,00;35,00
"LOMBARDIA 1";"Melzo";"MELZO";15790,00;;14517,00;;13814,00;281,00
"LOMBARDIA 1";"Melzo";"POZZO D'ADDA";2534,00;;2322,00;;2213,00;41,00
"LOMBARDIA 1";"Melzo";"POZZUOLO MARTESANA";5390,00;;4981,00;;4691,00;125,00
"LOMBARDIA 1";"Melzo";"TREZZANO ROSA";2238,00;;2064,00;;1964,00;49,00
"LOMBARDIA 1";"Melzo";"TRUCCAZZANO";3269,00;;2982,00;;2823,00;80,00
"LOMBARDIA 1";"Melzo";"VAPRIO D'ADDA";5276,00;;4880,00;;4613,00;105,00
"LOMBARDIA 1";"Melzo";"VIGNATE";6091,00;;5594,00;;5288,00;114,00
"LOMBARDIA 1";"Pioltello";"PANTIGLIATE";4083,00;;3762,00;;3567,00;88,00
"LOMBARDIA 1";"Pioltello";"PAULLO";8267,00;;7564,00;;7176,00;173,00
"LOMBARDIA 1";"Pioltello";"PESCHIERA BORROMEO";15314,00;;14008,00;;13402,00;260,00
"LOMBARDIA 1";"Pioltello";"PIOLTELLO";26178,00;;22789,00;;21363,00;591,00
"LOMBARDIA 1";"Pioltello";"RODANO";3567,00;;3300,00;;3144,00;55,00
"LOMBARDIA 1";"Pioltello";"SEGRATE";28198,00;;25750,00;;24769,00;385,00
"LOMBARDIA 1";"Pioltello";"SETTALA";4214,00;;3888,00;;3691,00;82,00
"LOMBARDIA 1";"San Giuliano Milanese";"CERRO AL LAMBRO";3563,00;;3334,00;;3162,00;68,00
"LOMBARDIA 1";"San Giuliano Milanese";"COLTURANO";1096,00;;999,00;;950,00;23,00
"LOMBARDIA 1";"San Giuliano Milanese";"DRESANO";1903,00;;1801,00;;1709,00;47,00
"LOMBARDIA 1";"San Giuliano Milanese";"MEDIGLIA";7246,00;;6593,00;;6188,00;161,00
"LOMBARDIA 1";"San Giuliano Milanese";"MELEGNANO";13888,00;;12311,00;;11598,00;356,00
"LOMBARDIA 1";"San Giuliano Milanese";"SAN COLOMBANO AL LAMBRO";6096,00;;5349,00;;4885,00;251,00
"LOMBARDIA 1";"San Giuliano Milanese";"SAN DONATO MILANESE";26521,00;;24089,00;;23085,00;421,00
"LOMBARDIA 1";"San Giuliano Milanese";"SAN GIULIANO MILANESE";26715,00;;24023,00;;22663,00;571,00
"LOMBARDIA 1";"San Giuliano Milanese";"SAN ZENONE AL LAMBRO";2343,00;;2198,00;;2074,00;50,00
"LOMBARDIA 1";"San Giuliano Milanese";"TRIBIANO";1160,00;;1092,00;;1037,00;28,00
"LOMBARDIA 1";"San Giuliano Milanese";"VIZZOLO PREDABISSI";3300,00;;3194,00;;3034,00;75,00
"LOMBARDIA 2";"Varese";"ARCISATE";7712,00;;6769,00;;6367,00;183,00
"LOMBARDIA 2";"Varese";"BUGUGGIATE";2449,00;;2260,00;;2162,00;41,00
"LOMBARDIA 2";"Varese";"CANTELLO";3632,00;;3097,00;;2949,00;60,00
"LOMBARDIA 2";"Varese";"CASCIAGO";3147,00;;2880,00;;2736,00;57,00
"LOMBARDIA 2";"Varese";"GAZZADA SCHIANNO";3814,00;;3368,00;;3149,00;96,00
"LOMBARDIA 2";"Varese";"INDUNO OLONA";8039,00;;7062,00;;6724,00;147,00
"LOMBARDIA 2";"Varese";"LOZZA";753,00;;688,00;;640,00;19,00
"LOMBARDIA 2";"Varese";"VARESE";72757,00;;62809,00;;59713,00;1251,00
"LOMBARDIA 2";"Luino";"AGRA";272,00;;227,00;;219,00;6,00
"LOMBARDIA 2";"Luino";"AZZIO";581,00;;495,00;;464,00;20,00
"LOMBARDIA 2";"Luino";"BEDERO VALCUVIA";443,00;;396,00;;375,00;7,00
"LOMBARDIA 2";"Luino";"BESANO";1868,00;;1631,00;;1522,00;44,00
"LOMBARDIA 2";"Luino";"BISUSCHIO";3235,00;;2811,00;;2633,00;70,00
"LOMBARDIA 2";"Luino";"BRENTA";1327,00;;1148,00;;1075,00;31,00
"LOMBARDIA 2";"Luino";"BREZZO DI BEDERO";748,00;;640,00;;613,00;16,00
"LOMBARDIA 2";"Luino";"BRINZIO";612,00;;553,00;;518,00;12,00
"LOMBARDIA 2";"Luino";"BRISSAGO-VALTRAVAGLIA";737,00;;644,00;;609,00;7,00
"LOMBARDIA 2";"Luino";"BRUSIMPIANO";971,00;;828,00;;779,00;24,00
"LOMBARDIA 2";"Luino";"CADEGLIANO-VICONAGO";1598,00;;1255,00;;1142,00;52,00
"LOMBARDIA 2";"Luino";"CARAVATE";2121,00;;1814,00;;1704,00;60,00
"LOMBARDIA 2";"Luino";"CASALZUIGNO";996,00;;872,00;;827,00;20,00
"LOMBARDIA 2";"Luino";"CASSANO VALCUVIA";428,00;;376,00;;347,00;10,00
"LOMBARDIA 2";"Luino";"CASTELLO CABIAGLIO";358,00;;307,00;;288,00;5,00
"LOMBARDIA 2";"Luino";"CASTELVECCANA";1650,00;;1435,00;;1353,00;43,00
"LOMBARDIA 2";"Luino";"CITTIGLIO";3132,00;;2834,00;;2699,00;66,00
"LOMBARDIA 2";"Luino";"CLIVIO";1660,00;;1466,00;;1359,00;47,00
"LOMBARDIA 2";"Luino";"CREMENAGA";705,00;;560,00;;526,00;17,00
"LOMBARDIA 2";"Luino";"CUASSO AL MONTE";2603,00;;2297,00;;2154,00;63,00
"LOMBARDIA 2";"Luino";"CUGLIATE-FABIASCO";2352,00;;2055,00;;1914,00;79,00
"LOMBARDIA 2";"Luino";"CUNARDO";2080,00;;1787,00;;1670,00;58,00
"LOMBARDIA 2";"Luino";"CURIGLIA CON MONTEVIASCO";201,00;;160,00;;148,00;7,00
"LOMBARDIA 2";"Luino";"CUVEGLIO";2267,00;;2025,00;;1911,00;66,00
"LOMBARDIA 2";"Luino";"CUVIO";1221,00;;1062,00;;1013,00;24,00
"LOMBARDIA 2";"Luino";"DUMENZA";1217,00;;896,00;;849,00;22,00
"LOMBARDIA 2";"Luino";"DUNO";102,00;;97,00;;94,00;0,00
"LOMBARDIA 2";"Luino";"FERRERA DI VARESE";473,00;;393,00;;373,00;7,00
"LOMBARDIA 2";"Luino";"GEMONIO";2065,00;;1768,00;;1673,00;44,00
"LOMBARDIA 2";"Luino";"GERMIGNAGA";3020,00;;2510,00;;2380,00;62,00
"LOMBARDIA 2";"Luino";"GRANTOLA";809,00;;709,00;;666,00;19,00
"LOMBARDIA 2";"Luino";"LAVENA-PONTE TRESA";4966,00;;4002,00;;3712,00;143,00
"LOMBARDIA 2";"Luino";"LAVENO-MOMBELLO";7847,00;;6685,00;;6324,00;185,00
"LOMBARDIA 2";"Luino";"LEGGIUNO";2352,00;;1997,00;;1927,00;31,00
"LOMBARDIA 2";"Luino";"LUINO";12947,00;;10633,00;;9995,00;290,00
"LOMBARDIA 2";"Luino";"MACCAGNO";1869,00;;1490,00;;1413,00;39,00
"LOMBARDIA 2";"Luino";"MARCHIROLO";2562,00;;2132,00;;1946,00;83,00
"LOMBARDIA 2";"Luino";"MARZIO";235,00;;201,00;;190,00;6,00
"LOMBARDIA 2";"Luino";"MASCIAGO PRIMO";169,00;;140,00;;131,00;6,00
"LOMBARDIA 2";"Luino";"MESENZANA";918,00;;813,00;;742,00;30,00
"LOMBARDIA 2";"Luino";"MONTEGRINO-VALTRAVAGLIA";985,00;;782,00;;740,00;22,00
"LOMBARDIA 2";"Luino";"MONVALLE";1293,00;;1153,00;;1081,00;39,00
"LOMBARDIA 2";"Luino";"ORINO";609,00;;533,00;;522,00;8,00
"LOMBARDIA 2";"Luino";"PINO SULLA SPONDA DEL LAGO MAGGIORE";272,00;;202,00;;189,00;4,00
"LOMBARDIA 2";"Luino";"PORTO CERESIO";2643,00;;2166,00;;1985,00;87,00
"LOMBARDIA 2";"Luino";"PORTO VALTRAVAGLIA";2108,00;;1761,00;;1676,00;40,00
"LOMBARDIA 2";"Luino";"RANCIO VALCUVIA";650,00;;566,00;;536,00;19,00
"LOMBARDIA 2";"Luino";"SALTRIO";2421,00;;2106,00;;1958,00;58,00
"LOMBARDIA 2";"Luino";"TRONZANO LAGO MAGGIORE";270,00;;184,00;;172,00;8,00
"LOMBARDIA 2";"Luino";"VALGANNA";1307,00;;1096,00;;1045,00;18,00
"LOMBARDIA 2";"Luino";"VEDDASCA";464,00;;263,00;;245,00;10,00
"LOMBARDIA 2";"Luino";"VIGGIU'";4157,00;;3475,00;;3219,00;98,00
"LOMBARDIA 2";"Tradate";"ALBIZZATE";4303,00;;3804,00;;3578,00;113,00
"LOMBARDIA 2";"Tradate";"CAIRATE";5943,00;;5329,00;;5051,00;130,00
"LOMBARDIA 2";"Tradate";"CARNAGO";4302,00;;3846,00;;3671,00;86,00
"LOMBARDIA 2";"Tradate";"CARONNO VARESINO";3735,00;;3244,00;;3055,00;86,00
"LOMBARDIA 2";"Tradate";"CASTELSEPRIO";992,00;;902,00;;850,00;27,00
"LOMBARDIA 2";"Tradate";"CASTIGLIONE OLONA";6218,00;;5527,00;;5225,00;126,00
"LOMBARDIA 2";"Tradate";"FAGNANO OLONA";8554,00;;7689,00;;7189,00;201,00
"LOMBARDIA 2";"Tradate";"GORNATE OLONA";1395,00;;1243,00;;1171,00;30,00
"LOMBARDIA 2";"Tradate";"LONATE CEPPINO";3274,00;;2931,00;;2748,00;79,00
"LOMBARDIA 2";"Tradate";"MALNATE";12515,00;;10983,00;;10220,00;284,00
"LOMBARDIA 2";"Tradate";"MORAZZONE";3545,00;;3147,00;;2957,00;69,00
"LOMBARDIA 2";"Tradate";"OLGIATE OLONA";8667,00;;7825,00;;7398,00;206,00
"LOMBARDIA 2";"Tradate";"SOLBIATE ARNO";3276,00;;2974,00;;2804,00;82,00
"LOMBARDIA 2";"Tradate";"SOLBIATE OLONA";4246,00;;4025,00;;3750,00;126,00
"LOMBARDIA 2";"Tradate";"TRADATE";13517,00;;12225,00;;11510,00;283,00
"LOMBARDIA 2";"Tradate";"VEDANO OLONA";5825,00;;5184,00;;4840,00;127,00
"LOMBARDIA 2";"Tradate";"VENEGONO INFERIORE";4728,00;;4253,00;;4004,00;102,00
"LOMBARDIA 2";"Tradate";"VENEGONO SUPERIORE";5428,00;;4844,00;;4564,00;119,00
"LOMBARDIA 2";"Sesto Calende";"ANGERA";4671,00;;4181,00;;3966,00;99,00
"LOMBARDIA 2";"Sesto Calende";"AZZATE";3108,00;;2771,00;;2634,00;72,00
"LOMBARDIA 2";"Sesto Calende";"BARASSO";1438,00;;1277,00;;1224,00;20,00
"LOMBARDIA 2";"Sesto Calende";"BARDELLO";1095,00;;962,00;;898,00;25,00
"LOMBARDIA 2";"Sesto Calende";"BESOZZO";6505,00;;5598,00;;5346,00;119,00
"LOMBARDIA 2";"Sesto Calende";"BIANDRONNO";2653,00;;2346,00;;2211,00;61,00
"LOMBARDIA 2";"Sesto Calende";"BODIO LOMNAGO";1589,00;;1387,00;;1297,00;46,00
"LOMBARDIA 2";"Sesto Calende";"BREBBIA";2641,00;;2275,00;;2160,00;54,00
"LOMBARDIA 2";"Sesto Calende";"BREGANO";553,00;;474,00;;440,00;16,00
"LOMBARDIA 2";"Sesto Calende";"BRUNELLO";725,00;;660,00;;629,00;11,00
"LOMBARDIA 2";"Sesto Calende";"CADREZZATE";1255,00;;1092,00;;1022,00;38,00
"LOMBARDIA 2";"Sesto Calende";"CASALE LITTA";1901,00;;1740,00;;1645,00;45,00
"LOMBARDIA 2";"Sesto Calende";"CASTRONNO";3848,00;;3442,00;;3258,00;91,00
"LOMBARDIA 2";"Sesto Calende";"CAZZAGO BRABBIA";625,00;;558,00;;531,00;13,00
"LOMBARDIA 2";"Sesto Calende";"COCQUIO-TREVISAGO";3925,00;;3459,00;;3193,00;71,00
"LOMBARDIA 2";"Sesto Calende";"COMABBIO";768,00;;681,00;;638,00;21,00
"LOMBARDIA 2";"Sesto Calende";"COMERIO";1934,00;;1737,00;;1640,00;56,00
"LOMBARDIA 2";"Sesto Calende";"CROSIO DELLA VALLE";432,00;;396,00;;371,00;17,00
"LOMBARDIA 2";"Sesto Calende";"DAVERIO";1956,00;;1788,00;;1685,00;36,00
"LOMBARDIA 2";"Sesto Calende";"GALLIATE LOMBARDO";628,00;;567,00;;552,00;5,00
"LOMBARDIA 2";"Sesto Calende";"GAVIRATE";7716,00;;6906,00;;6579,00;145,00
"LOMBARDIA 2";"Sesto Calende";"INARZO";611,00;;551,00;;521,00;15,00
"LOMBARDIA 2";"Sesto Calende";"ISPRA";3799,00;;3288,00;;3136,00;65,00
"LOMBARDIA 2";"Sesto Calende";"LUVINATE";1175,00;;1032,00;;991,00;19,00
"LOMBARDIA 2";"Sesto Calende";"MALGESSO";879,00;;763,00;;712,00;30,00
"LOMBARDIA 2";"Sesto Calende";"MERCALLO";1332,00;;1216,00;;1156,00;23,00
"LOMBARDIA 2";"Sesto Calende";"MORNAGO";3164,00;;2825,00;;2678,00;75,00
"LOMBARDIA 2";"Sesto Calende";"OSMATE";335,00;;301,00;;281,00;14,00
"LOMBARDIA 2";"Sesto Calende";"RANCO";853,00;;751,00;;720,00;16,00
"LOMBARDIA 2";"Sesto Calende";"SANGIANO";933,00;;798,00;;748,00;20,00
"LOMBARDIA 2";"Sesto Calende";"SESTO CALENDE";8189,00;;7277,00;;6905,00;170,00
"LOMBARDIA 2";"Sesto Calende";"SUMIRAGO";4649,00;;4168,00;;3959,00;79,00
"LOMBARDIA 2";"Sesto Calende";"TAINO";2558,00;;2242,00;;2133,00;39,00
"LOMBARDIA 2";"Sesto Calende";"TERNATE";1881,00;;1715,00;;1606,00;47,00
"LOMBARDIA 2";"Sesto Calende";"TRAVEDONA-MONATE";2868,00;;2540,00;;2386,00;71,00
"LOMBARDIA 2";"Sesto Calende";"VARANO BORGHI";1976,00;;1769,00;;1671,00;46,00
"LOMBARDIA 2";"Sesto Calende";"VERGIATE";7114,00;;6321,00;;5979,00;156,00
"LOMBARDIA 2";"Gallarate";"ARSAGO SEPRIO";3541,00;;3203,00;;3038,00;74,00
"LOMBARDIA 2";"Gallarate";"BESNATE";3898,00;;3501,00;;3341,00;83,00
"LOMBARDIA 2";"Gallarate";"CARDANO AL CAMPO";9646,00;;8695,00;;8177,00;231,00
"LOMBARDIA 2";"Gallarate";"CASORATE SEMPIONE";3984,00;;3452,00;;3275,00;89,00
"LOMBARDIA 2";"Gallarate";"CASSANO MAGNAGO";17123,00;;15405,00;;14614,00;314,00
"LOMBARDIA 2";"Gallarate";"CAVARIA CON PREMEZZO";3958,00;;3560,00;;3398,00;71,00
"LOMBARDIA 2";"Gallarate";"GALLARATE";38705,00;;34370,00;;32471,00;804,00
"LOMBARDIA 2";"Gallarate";"GOLASECCA";2197,00;;1878,00;;1783,00;41,00
"LOMBARDIA 2";"Gallarate";"JERAGO CON ORAGO";3679,00;;3346,00;;3177,00;85,00
"LOMBARDIA 2";"Gallarate";"OGGIONA CON SANTO STEFANO";3428,00;;3062,00;;2907,00;56,00
"LOMBARDIA 2";"Gallarate";"SOMMA LOMBARDO";13938,00;;12271,00;;11621,00;264,00
"LOMBARDIA 2";"Busto Arsizio";"BUSTO ARSIZIO";65721,00;;58538,00;;55372,00;1376,00
"LOMBARDIA 2";"Busto Arsizio";"CASTELLANZA";12911,00;;11553,00;;10975,00;252,00
"LOMBARDIA 2";"Busto Arsizio";"FERNO";5115,00;;4633,00;;4389,00;117,00
"LOMBARDIA 2";"Busto Arsizio";"LONATE POZZOLO";9106,00;;8145,00;;7679,00;192,00
"LOMBARDIA 2";"Busto Arsizio";"SAMARATE";13015,00;;11643,00;;11012,00;256,00
"LOMBARDIA 2";"Busto Arsizio";"VIZZOLA TICINO";355,00;;323,00;;309,00;8,00
"LOMBARDIA 2";"Saronno";"CARBONATE";1985,00;;1817,00;;1721,00;35,00
"LOMBARDIA 2";"Saronno";"LIMIDO COMASCO";1711,00;;1505,00;;1408,00;52,00
"LOMBARDIA 2";"Saronno";"LOCATE VARESINO";3090,00;;2796,00;;2641,00;64,00
"LOMBARDIA 2";"Saronno";"MOZZATE";5254,00;;4742,00;;4485,00;114,00
"LOMBARDIA 2";"Saronno";"ROVELLO PORRO";4522,00;;3960,00;;3727,00;101,00
"LOMBARDIA 2";"Saronno";"TURATE";6426,00;;5775,00;;5404,00;143,00
"LOMBARDIA 2";"Saronno";"CARONNO PERTUSELLA";9845,00;;8798,00;;8312,00;203,00
"LOMBARDIA 2";"Saronno";"CISLAGO";6597,00;;6063,00;;5632,00;203,00
"LOMBARDIA 2";"Saronno";"GERENZANO";7018,00;;6308,00;;5962,00;151,00
"LOMBARDIA 2";"Saronno";"GORLA MAGGIORE";3893,00;;3568,00;;3396,00;77,00
"LOMBARDIA 2";"Saronno";"GORLA MINORE";5831,00;;5273,00;;4967,00;151,00
"LOMBARDIA 2";"Saronno";"MARNATE";4849,00;;4391,00;;4177,00;96,00
"LOMBARDIA 2";"Saronno";"ORIGGIO";5078,00;;4658,00;;4397,00;91,00
"LOMBARDIA 2";"Saronno";"SARONNO";31594,00;;28355,00;;26979,00;530,00
"LOMBARDIA 2";"Saronno";"UBOLDO";7480,00;;6771,00;;6370,00;152,00
"LOMBARDIA 2";"Como";"ARGEGNO";626,00;;522,00;;499,00;14,00
"LOMBARDIA 2";"Como";"BLESSAGNO";220,00;;191,00;;172,00;7,00
"LOMBARDIA 2";"Como";"BLEVIO";1124,00;;983,00;;918,00;30,00
"LOMBARDIA 2";"Como";"BRIENNO";351,00;;294,00;;278,00;5,00
"LOMBARDIA 2";"Como";"BRUNATE";1425,00;;1298,00;;1216,00;33,00
"LOMBARDIA 2";"Como";"CAMPIONE D'ITALIA";2394,00;;2070,00;;1961,00;57,00
"LOMBARDIA 2";"Como";"CARATE URIO";1070,00;;905,00;;858,00;24,00
"LOMBARDIA 2";"Como";"CASASCO D'INTELVI";324,00;;270,00;;258,00;5,00
"LOMBARDIA 2";"Como";"CASTIGLIONE D'INTELVI";610,00;;525,00;;497,00;12,00
"LOMBARDIA 2";"Como";"CERANO D'INTELVI";400,00;;355,00;;326,00;14,00
"LOMBARDIA 2";"Como";"CERNOBBIO";6164,00;;5431,00;;5152,00;90,00
"LOMBARDIA 2";"Como";"CLAINO CON OSTENO";539,00;;453,00;;437,00;11,00
"LOMBARDIA 2";"Como";"COMO";75207,00;;65645,00;;61136,00;1679,00
"LOMBARDIA 2";"Como";"DIZZASCO";380,00;;323,00;;304,00;5,00
